2.025	2.6	0.6805	0.5	18.402	1.99434	-1.21	1.95214	1.502	3.12694
2.025	2.6	0.6805	0.675	21.623	2.6076	-6.827	2.89632	0.315	4.43715
2.025	2.6	0.6805	0.825	25.863	2.97053	-3.66	2.82465	5.344	4.76024
2.025	2.6	0.6805	0.95	36.942	3.81377	-2.181	3.04272	0.223	5.33706
2.075	2.6	0.6613	-0.775	3.351	0.727861	0.216	0.96733	0.904	1.53365
2.075	2.6	0.6613	-0.525	2.002	0.461206	0.048	0.550029	-0.88	1.01523
2.075	2.6	0.6613	-0.3	3.012	0.654398	0.781	0.872797	-0.046	1.42101
2.075	2.6	0.6613	-0.1	5.722	0.872839	-0.156	1.08115	1.107	1.73085
2.075	2.6	0.6613	0.1	7.288	1.02114	-1.648	1.24305	1.056	1.96688
2.075	2.6	0.6613	0.3	12.516	1.63441	-0.192	2.09512	2.687	3.13381
2.075	2.6	0.6613	0.5	16.459	1.85253	-1.197	1.97497	2.335	3.12596
2.075	2.6	0.6613	0.675	18.735	2.51955	-0.514	3.21556	0.671	4.86363
2.075	2.6	0.6613	0.825	23.065	2.82689	-3.579	3.00433	3.75	4.89968
2.075	2.6	0.6613	0.95	35.122	3.69696	-1.246	3.10343	-2.589	5.51433
2.125	2.6	0.6387	-0.775	2	0.507244	-0.342	0.71512	0.154	1.19914
2.125	2.6	0.6387	-0.525	1.179	0.384357	0.127	0.538205	0.085	0.882056
2.125	2.6	0.6387	-0.3	2.063	0.531633	-0.285	0.706787	-0.142	1.23711
2.125	2.6	0.6387	-0.1	4.062	0.750019	-0.36	0.972912	-0.367	1.64656
2.125	2.6	0.6387	0.1	7.556	1.03496	-1.404	1.2211	-1.035	2.05357
2.125	2.6	0.6387	0.3	7.942	1.22708	-1.711	1.74452	-0.652	2.69908
2.125	2.6	0.6387	0.5	9.756	1.38697	-1.253	1.86278	0.69	2.94011
2.125	2.6	0.6387	0.675	14.648	2.14073	-1.603	2.85716	-0.235	4.51208
2.125	2.6	0.6387	0.825	15.272	2.54102	-0.331	3.24923	-0.076	5.08801
2.125	2.6	0.6387	0.95	27.031	3.18487	-2.917	3.22909	0.721	5.62463
2.175	2.6	0.6113	-0.775	2.334	0.521397	0.485	0.746161	0.525	1.19857
2.175	2.6	0.6113	-0.525	2.326	0.473147	0.596	0.610992	-0.961	1.06992
2.175	2.6	0.6113	-0.3	2.321	0.545292	-0.491	0.748209	0.117	1.31407
2.175	2.6	0.6113	-0.1	3.153	0.663451	0.091	0.931061	0.355	1.54756
2.175	2.6	0.6113	0.1	5.267	0.84046	-0.031	1.10601	1.717	1.80621
2.175	2.6	0.6113	0.3	6.292	1.15647	0.693	1.75687	0.422	2.64546
2.175	2.6	0.6113	0.5	8.988	1.37602	-3.12	1.94261	-1.328	3.08791
