1.735	-0.7	72.2828	33.1861
1.735	-0.6	52.1746	26.082
1.735	-0.5	62.8905	31.2955
1.735	-0.3999	68.4957	30.2501
1.735	-0.3	67.999	27.295
1.735	-0.2	68.917	23.9461
1.735	-0.1	77.0322	22.0556
1.735	0	88.1688	24.5025
1.735	0.1	97.5983	25.8793
1.735	0.2	94.9709	19.335
1.735	0.3	106.826	20.1742
1.735	0.4	86.0561	16.6655
1.735	0.4999	85.5758	17.3103
1.735	0.6	99.9511	21.116
1.735	0.7	100.097	21.9537
1.735	0.8	104.395	22.7107
1.735	0.9	92.8661	26.7878
1.745	-0.7	67.4108	32.7426
1.745	-0.6	78.7201	32.9082
1.745	-0.5	78.1214	28.5279
1.745	-0.3999	80.5051	25.9535
1.745	-0.3	85.1202	24.1657
1.745	-0.2	86.584	21.8693
1.745	-0.1	87.1742	24.7329
1.745	0	102.259	25.5004
1.745	0.1	114.772	29.494
1.745	0.2	102.071	21.9972
1.745	0.3	106.885	21.5231
1.745	0.4	103.981	20.6737
1.745	0.4999	102.544	20.9364
1.745	0.6	110.898	21.3786
1.745	0.7	115.262	21.4408
1.745	0.8	115.555	22.2611
1.745	0.9	105.421	23.2009
1.755	-0.7	90.9216	34.482
1.755	-0.6	80.0534	24.3589
1.755	-0.5	79.376	21.6147
1.755	-0.3999	90.3155	22.7515
1.755	-0.3	87.2711	19.9419
1.755	-0.2	86.6984	19.4985
1.755	-0.1	106.915	22.7865
1.755	0	105.404	22.7272
1.755	0.1	121.215	29.5938
1.755	0.2	121.694	26.1044
1.755	0.3	111.749	22.88
1.755	0.4	114.527	21.9994
1.755	0.4999	127.643	24.2688
1.755	0.6	127.874	24.4926
1.755	0.7	125.523	24.2659
1.755	0.8	130.731	25.6487
1.755	0.9	126.314	29.1037
1.765	-0.7	78.1273	23.3171
1.765	-0.6	77.3356	21.3068
1.765	-0.5	81.8828	21.0151
1.765	-0.3999	91.6574	20.5693
1.765	-0.3	100.518	20.5501
1.765	-0.2	102.617	19.9551
1.765	-0.1	111.477	20.2981
1.765	0	111.231	20.2553
1.765	0.1	135.732	26.0768
1.765	0.2	132.903	24.0428
1.765	0.3	116.029	20.0436
1.765	0.4	106.787	18.2024
1.765	0.4999	143.609	25.961
1.765	0.6	130.397	22.7571
1.765	0.7	133.333	25.0761
1.765	0.8	128.248	27.198
1.765	0.9	128.099	29.239
1.775	-0.7	82.8773	24.3278
1.775	-0.6	75.4212	19.1404
1.775	-0.5	89.1602	19.0072
1.775	-0.3999	94.2288	18.7687
1.775	-0.3	109.597	19.8605
1.775	-0.2	129.955	23.3633
1.775	-0.1	130.153	21.5768
1.775	0	141.427	22.8865
1.775	0.1	157.74	25.5456
1.775	0.2	139.49	21.7665
1.775	0.3	143.23	22.1573
1.775	0.4	150.678	23.0599
1.775	0.4999	157.09	24.3148
1.775	0.6	147.177	23.3476
1.775	0.7	145.121	23.3583
1.775	0.8	141.516	22.9656
1.775	0.9	163.44	28.4582
1.785	-0.7	94.8461	23.8764
1.785	-0.6	87.1448	18.2448
1.785	-0.5	93.2656	16.8073
1.785	-0.3999	90.68	15.6762
1.785	-0.3	107.7	18.2826
1.785	-0.2	138.909	23.1461
1.785	-0.1	135.638	21.3799
1.785	0	144.075	22.5811
1.785	0.1	160.522	25.1154
1.785	0.2	144.652	21.93
1.785	0.3	163.116	24.5556
1.785	0.4	157.176	23.6158
1.785	0.4999	156.376	23.8933
1.785	0.6	150.656	23.1647
1.785	0.7	150.139	23.8383
1.785	0.8	144.634	22.9396
1.785	0.9	137.463	24.0679
1.795	-0.7	83.3777	21.1856
1.795	-0.6	89.8476	18.284
1.795	-0.5	89.8045	15.7777
1.795	-0.3999	107.749	17.906
1.795	-0.3	124.996	19.7913
1.795	-0.2	149.663	23.3716
1.795	-0.1	154.048	23.7604
1.795	0	145.398	21.8711
1.795	0.1	197.88	30.6265
1.795	0.2	178.074	26.7485
1.795	0.3	171.171	25.5143
1.795	0.4	169.623	25.5827
1.795	0.4999	178.854	27.096
1.795	0.6	188.199	28.7162
1.795	0.7	175.319	26.8413
1.795	0.8	174.086	26.9404
1.795	0.9	163.244	26.9122
1.805	-0.7	79.3408	21.3705
1.805	-0.6	85.369	17.3275
1.805	-0.5	100.459	17.085
1.805	-0.3999	121.461	19.3984
1.805	-0.3	131.368	20.5019
1.805	-0.2	143.561	22.3908
1.805	-0.1	167.913	25.5106
1.805	0	162.276	24.5149
1.805	0.1	211.098	32.5335
1.805	0.2	187.519	27.9891
1.805	0.3	179.637	26.7389
1.805	0.4	164.43	24.693
1.805	0.5	188.315	28.1402
1.805	0.6	177.93	26.7297
1.805	0.7	173.761	26.1191
1.805	0.8	190.215	28.7361
1.805	0.8995	185.976	28.9311
1.815	-0.8	64.4729	23.4699
1.815	-0.6992	64.7692	16.5081
1.815	-0.5997	84.0764	17.7773
1.815	-0.5	108.607	18.1432
1.815	-0.4	141.328	22.5503
1.815	-0.3	151.98	23.6483
1.815	-0.1999	169.246	26.0526
1.815	-0.1	188.779	28.8704
1.815	0	197.938	29.5658
1.815	0.1	246.632	37.8521
1.815	0.2	221.372	33.1877
1.815	0.3	193.358	28.7461
1.815	0.4	195.214	29.1998
1.815	0.4999	203.394	30.187
1.815	0.6	206.928	30.9285
1.815	0.7	207.253	30.9095
1.815	0.8	201.943	30.3375
1.815	0.8995	188.653	29.7174
1.825	-0.8	90.5323	27.437
1.825	-0.7	59.3563	15.0758
1.825	-0.6	80.4763	16.0425
1.825	-0.5	95.2522	15.9655
1.825	-0.4	138.722	21.8258
1.825	-0.3	149.559	22.8208
1.825	-0.2	178.168	28.0046
1.825	-0.1	184.251	28.0083
1.825	0	202.297	30.3009
1.825	0.1	231.546	35.1399
1.825	0.2	232.637	34.5614
1.825	0.3	217.37	32.4668
1.825	0.4	209.173	31.0427
1.825	0.4999	202.834	29.762
1.825	0.6	223.529	32.8496
1.825	0.7	212.235	31.2491
1.825	0.7999	203.325	30.2413
1.825	0.9	208.772	32.1937
1.835	-0.8	78.7401	24.0634
1.835	-0.7	59.0329	13.9204
1.835	-0.5998	85.0863	15.6013
1.835	-0.5	109.022	17.8343
1.835	-0.3999	147.848	22.8002
1.835	-0.2999	150.268	23.1006
1.835	-0.2	219.933	33.2185
1.835	-0.1	230.665	34.4271
1.835	0	239.157	35.1044
1.835	0.1	267.892	39.6181
1.835	0.2	245.905	36.1069
1.835	0.3	230.69	34.0831
1.835	0.4	218.158	32.0289
1.835	0.4999	223.349	32.527
1.835	0.6	241.003	34.9818
1.835	0.7	221.152	32.1021
1.835	0.7999	200.551	29.4979
1.835	0.8995	205.206	31.2276
1.845	-0.8	53.352	16.9016
1.845	-0.7	58.1766	13.8053
1.845	-0.6	92.7453	17.1751
1.845	-0.5	108.326	17.3397
1.845	-0.3999	137.693	20.9279
1.845	-0.3	178.729	27.2883
1.845	-0.1999	203.231	30.9184
1.845	-0.1	231.101	34.3308
1.845	0	252.112	36.8526
1.845	0.1	269.646	39.5574
1.845	0.2	253.851	36.8396
1.845	0.3	253.64	36.9889
1.845	0.4	261.846	38.2233
1.845	0.4999	240.573	34.809
1.845	0.6	234.831	33.9825
1.845	0.7	226.293	33.1253
1.845	0.7999	215.394	31.9256
1.845	0.8995	200.461	30.1984
1.855	-0.8	65.6677	18.9318
1.855	-0.7	66.4272	13.6821
1.855	-0.5999	95.3741	16.3805
1.855	-0.5	120.317	18.8921
1.855	-0.3999	150.09	22.9493
1.855	-0.2999	191.549	28.777
1.855	-0.2	220.446	32.9349
1.855	-0.1	238.353	35.3353
1.855	0	280.622	40.7281
1.855	0.1	286.898	42.2255
1.855	0.2	271.503	39.4678
1.855	0.3	276.324	40.2824
1.855	0.4	277.522	40.1376
1.855	0.4999	253.342	36.6037
1.855	0.6	251.447	36.2498
1.855	0.7	240.657	35.0397
1.855	0.8	236.711	34.9092
1.855	0.8989	211.756	32.299
1.865	-0.8	56.9283	15.7788
1.865	-0.7	66.7553	14.0648
1.865	-0.5998	91.1647	15.5238
1.865	-0.5	116.537	18.6252
1.865	-0.3999	148.579	23.1347
1.865	-0.3	184.256	27.6536
1.865	-0.2	228.363	33.9989
1.865	-0.1	257.021	37.6986
1.865	0	276.056	40.1084
1.865	0.1	300.421	44.1491
1.865	0.2	283.987	41.1436
1.865	0.3	277.667	40.1137
1.865	0.4	284.156	40.8917
1.865	0.5	255.426	36.772
1.865	0.6	260.268	37.5841
1.865	0.7	239.638	34.7032
1.865	0.8	239.904	35.0263
1.865	0.8993	221.866	33.1402
1.875	-0.8	82.8371	20.2167
1.875	-0.7	65.0343	12.7753
1.875	-0.6	89.4234	15.2318
1.875	-0.5	124.427	19.5739
1.875	-0.4	159.515	24.6408
1.875	-0.3	189.91	28.4022
1.875	-0.2	244.068	35.7125
1.875	-0.1	259.027	37.7381
1.875	0	287.974	41.7925
1.875	0.1	312.459	45.6594
1.875	0.2	312.111	45.0265
1.875	0.2999	307.867	44.434
1.875	0.4	282.245	40.6334
1.875	0.4999	265.498	38.2134
1.875	0.6	297.054	42.7026
1.875	0.7	253.728	36.7546
1.875	0.8	260.412	37.8156
1.875	0.899	225.627	33.8962
1.885	-0.8	68.1703	19.0383
1.885	-0.7	66.0752	13.3782
1.885	-0.5997	85.2751	14.3964
1.885	-0.5	127.206	20.2939
1.885	-0.3999	161.536	25.0981
1.885	-0.3	181.967	26.7026
1.885	-0.2	238.847	35.0055
1.885	-0.1	254.032	36.9738
1.885	0	277.512	40.2713
1.885	0.1	287.97	42.1747
1.885	0.2	301.875	43.4627
1.885	0.3	305.423	43.9881
1.885	0.4	280.624	40.3122
1.885	0.5	258.653	37.169
1.885	0.5999	268.778	38.8206
1.885	0.7	260.401	37.7614
1.885	0.8	253.18	36.9291
1.885	0.899	235.228	35.3325
1.895	-0.8	73.6035	18.3267
1.895	-0.7	70.5492	13.4683
1.895	-0.6	97.6349	16.7973
1.895	-0.5	124.302	20.6241
1.895	-0.3999	157.551	24.4052
1.895	-0.2999	191.12	28.262
1.895	-0.2	219.29	32.0973
1.895	-0.1	271.472	39.6292
1.895	0	292.232	42.468
1.895	0.1	330.882	48.5511
1.895	0.2	317.549	45.6869
1.895	0.3	288.769	41.4645
1.895	0.4	273.753	39.3967
1.895	0.5	270.335	38.803
1.895	0.6	264.847	38.0991
1.895	0.7	260.885	37.7001
1.895	0.8	261.228	38.0328
1.895	0.8989	258.745	39.0548
1.905	-0.8	60.9889	15.4124
1.905	-0.6994	57.8478	11.7339
1.905	-0.5996	83.1353	14.2034
1.905	-0.5	110.369	18.0919
1.905	-0.4	149.535	23.1206
1.905	-0.3	180.775	26.7744
1.905	-0.2	210.366	30.955
1.905	-0.1	272.258	39.8076
1.905	0	260.448	37.9597
1.905	0.1	303.989	44.354
1.905	0.2	284.804	41.1648
1.905	0.3	263.989	38.1761
1.905	0.4	238.189	34.3758
1.905	0.4999	241.663	34.8747
1.905	0.6	249.433	36.0344
1.905	0.7	240.256	34.753
1.905	0.8	230.338	33.6647
1.905	0.8991	222.683	33.777
1.915	-0.8	52.6355	13.1877
1.915	-0.7	55.1879	10.533
1.915	-0.6	74.1835	12.789
1.915	-0.5	105.529	16.9605
1.915	-0.3999	134.787	20.5731
1.915	-0.3	173.363	25.6942
1.915	-0.2	215.026	31.6394
1.915	-0.1	244.626	35.8626
1.915	0	255.221	37.1654
1.915	0.1	291.285	42.331
1.915	0.2	274.799	39.6558
1.915	0.3	269.651	38.9222
1.915	0.3999	255.563	36.9562
1.915	0.4999	245.923	35.5189
1.915	0.6	245.54	35.5226
1.915	0.7	228.315	33.0624
1.915	0.8	214.531	31.4731
1.915	0.8985	194.756	29.4453
1.925	-0.8	59.0236	14.6628
1.925	-0.699	48.4066	9.77661
1.925	-0.5996	62.6226	11.0666
1.925	-0.5	101.51	16.4914
1.925	-0.4	131.806	20.3099
1.925	-0.3	167.125	25.0818
1.925	-0.2	207.049	30.8624
1.925	-0.1	235.155	34.7998
1.925	0	258.416	37.7964
1.925	0.1	275.997	40.5672
1.925	0.2	255.139	37.0456
1.925	0.3	254.086	36.8504
1.925	0.4	246.464	35.8579
1.925	0.5	234.612	34.0218
1.925	0.6	227.431	32.9376
1.925	0.7	217.988	31.5658
1.925	0.8	208.153	30.3916
1.925	0.8987	199.884	30.3597
1.935	-0.9	102.457	36.5746
1.935	-0.8	43.9526	10.4799
1.935	-0.6995	41.4454	7.99345
1.935	-0.6	59.5212	10.5053
1.935	-0.5	85.6953	13.8364
1.935	-0.3999	112.35	17.2312
1.935	-0.3	150.424	22.3704
1.935	-0.2	190.196	28.0537
1.935	-0.1	218.13	31.9252
1.935	0	241.016	35.1779
1.935	0.1	245.475	36.1091
1.935	0.2	235.284	34.15
1.935	0.3	235.241	34.0812
1.935	0.4	227.771	33.0037
1.935	0.5	218.046	31.5802
1.935	0.6	209.532	30.3563
1.935	0.7	209.847	30.3484
1.935	0.8	203.254	29.8253
1.935	0.8986	191.339	29.129
1.945	-0.9	85.4007	29.6368
1.945	-0.8	46.442	11.9216
1.945	-0.7	43.2109	8.89749
1.945	-0.5996	58.671	10.3632
1.945	-0.5	82.0952	13.2868
1.945	-0.3999	115.766	17.7805
1.945	-0.3	143.225	21.4849
1.945	-0.1999	164.295	24.2232
1.945	-0.1	207.554	30.6924
1.945	0	225.816	33.0447
1.945	0.1	240.031	35.2846
1.945	0.2	235.264	34.3904
1.945	0.3	222.684	32.592
1.945	0.4	207.763	30.5877
1.945	0.5	208.921	30.511
1.945	0.6	210.016	30.4932
1.945	0.7	209.974	30.5525
1.945	0.8	206.586	30.6364
1.945	0.8986	208.403	31.8112
1.965	-0.9	82.0161	23.4245
1.965	-0.8	40.8484	8.98172
1.965	-0.6998	37.6779	6.74709
1.965	-0.6	45.3568	7.41585
1.965	-0.5	61.9384	9.63363
1.965	-0.4	90.9065	13.6889
1.965	-0.3	122.643	18.0888
1.965	-0.2	159.867	23.6042
1.965	-0.1	179.791	26.4894
1.965	0	193.235	28.2538
1.965	0.1	204.858	29.9873
1.965	0.2	206.215	29.8327
1.965	0.3	208.816	30.326
1.965	0.4	206.473	29.8916
1.965	0.5	198.99	28.8094
1.965	0.6	201.008	29.036
1.965	0.7	199.687	28.8525
1.965	0.8	199.812	29.024
1.965	0.8998	205.564	30.2475
1.975	-0.9	63.2527	18.3365
1.975	-0.8	42.8994	9.23608
1.975	-0.6998	28.1856	5.17324
1.975	-0.6	40.5604	6.70458
1.975	-0.5	57.0245	9.00417
1.975	-0.3999	78.9973	11.8928
1.975	-0.3	105.45	15.7201
1.975	-0.2	143.821	21.2951
1.975	-0.1	159.182	23.4509
1.975	0	185.407	27.0885
1.975	0.1	197.282	28.9339
1.975	0.2	193.742	28.1162
1.975	0.3	201.999	29.3316
1.975	0.3999	178.507	25.902
1.975	0.4999	179.8	26.042
1.975	0.6	186.12	26.9461
1.975	0.7	203.814	29.3879
1.975	0.7999	196.323	28.5075
1.975	0.8996	182.915	27.2783
1.985	-0.9	75.8965	20.1979
1.985	-0.8	45.9061	9.22251
1.985	-0.6995	31.6895	5.87365
1.985	-0.5997	38.5309	6.33676
1.985	-0.5	56.2029	8.62612
1.985	-0.3999	80.6085	12.2387
1.985	-0.3	102.381	15.2901
1.985	-0.2	119.163	17.6139
1.985	-0.1	154.873	22.6802
1.985	0	173.56	25.3906
1.985	0.1	191.498	28.1694
1.985	0.2	195.549	28.4216
1.985	0.3	185.628	27.0306
1.985	0.4	180.946	26.2889
1.985	0.4999	182.343	26.4319
1.985	0.6	192.537	27.8559
1.985	0.7	207.134	29.9756
1.985	0.8	209.976	30.5553
1.985	0.9	221.829	32.9094
1.995	-0.9	55.4814	16.632
1.995	-0.8	39.0314	8.64412
1.995	-0.6996	27.8434	5.07093
1.995	-0.6	31.1836	5.26179
1.995	-0.5	48.6503	7.57471
1.995	-0.3999	64.2911	9.70198
1.995	-0.3	93.7569	13.9213
1.995	-0.1999	123.1	18.2245
1.995	-0.1	148.385	21.9638
1.995	0	168.258	24.6956
1.995	0.1	180.412	26.5088
1.995	0.1999	172.39	25.1216
1.995	0.3	185.559	27.114
1.995	0.4	181.364	26.4602
1.995	0.5	185.036	26.902
1.995	0.6	186.028	26.9658
1.995	0.7	208.533	30.0844
1.995	0.8	204.56	29.7558
1.995	0.8998	205.495	30.3508
2.005	-0.9	74.3629	22.0749
2.005	-0.8	37.4668	7.96683
2.005	-0.6999	29.7243	5.6126
2.005	-0.6	30.5179	5.19769
2.005	-0.5	44.0407	7.00166
2.005	-0.3999	63.381	9.77714
2.005	-0.3	84.7627	12.7204
2.005	-0.2	102.106	15.1832
2.005	-0.1	131.099	19.3544
2.005	0	154.38	22.7191
2.005	0.1	166.37	24.4625
2.005	0.2	168.865	24.6049
2.005	0.3	165.066	24.0903
2.005	0.4	166.973	24.273
2.005	0.5	180.713	26.1783
2.005	0.6	187.26	27.088
2.005	0.7	199.048	28.6993
2.005	0.8	215.397	31.2976
2.005	0.8997	218.993	32.2634
2.015	-0.9	63.2863	17.2287
2.015	-0.8	45.5827	10.1232
2.015	-0.7001	24.4672	4.52299
2.015	-0.6	28.6261	4.80007
2.015	-0.5	38.6273	6.14057
2.015	-0.4	50.2849	7.67814
2.015	-0.3	78.1192	11.7314
2.015	-0.2	101.626	15.1072
2.015	-0.1	129.176	19.0785
2.015	0	146.613	21.6195
2.015	0.1	153.142	22.6086
2.015	0.2	150.844	22.0675
2.015	0.3	170.85	25.0024
2.015	0.3999	162.856	23.7872
2.015	0.5	167.473	24.4313
2.015	0.6	191.732	27.8421
2.015	0.7	197.727	28.6616
2.015	0.8	214.522	31.3248
2.015	0.897	212.142	31.849
2.025	-0.9	54.3347	15.034
2.025	-0.8	36.0657	7.51922
2.025	-0.7004	24.804	4.59997
2.025	-0.6	24.8357	4.17918
2.025	-0.5	30.421	4.80594
2.025	-0.3999	46.4267	7.06902
2.025	-0.3	70.9987	10.6133
2.025	-0.2	93.9292	13.9281
2.025	-0.1	111.049	16.4881
2.025	0	132.095	19.5461
2.025	0.1	148.862	21.9951
2.025	0.2	146.669	21.4249
2.025	0.3	158.165	23.1393
2.025	0.4	163.042	23.8391
2.025	0.5	162.298	23.6487
2.025	0.6	185.737	26.9909
2.025	0.7	198.574	28.7804
2.025	0.8	210.981	30.7207
2.025	0.8998	214.811	31.6569
2.035	-1	157.025	359.016
2.035	-0.9	67.0283	16.6384
2.035	-0.8	44.7902	8.3953
2.035	-0.6996	29.0694	5.2164
2.035	-0.5999	25.2906	4.51374
2.035	-0.5	34.0525	5.50092
2.035	-0.3999	46.8775	7.28419
2.035	-0.2999	64.6624	9.71512
2.035	-0.2	94.7387	14.1171
2.035	-0.1	109.777	16.3464
2.035	0	129.504	19.1111
2.035	0.1	152.252	22.427
2.035	0.2	149.031	21.7564
2.035	0.3	164.251	23.9961
2.035	0.4	167.344	24.4027
2.035	0.5	174.557	25.3872
2.035	0.6	197.719	28.7194
2.035	0.7	205.744	29.8524
2.035	0.8	225.052	32.7082
2.035	0.9	226.096	33.3925
2.045	-0.9	52.1635	14.0083
2.045	-0.8	45.1985	9.3644
2.045	-0.6995	24.9459	4.60661
2.045	-0.5995	27.9684	4.97302
2.045	-0.5	31.0873	5.12527
2.045	-0.3999	43.4293	6.76615
2.045	-0.3	60.9418	9.26306
2.045	-0.2	84.1318	12.5224
2.045	-0.1	94.941	14.2108
2.045	0	120.711	17.9031
2.045	0.1	136.1	20.1344
2.045	0.2	136.55	20.0693
2.045	0.3	151.83	22.2269
2.045	0.4	149.267	21.8388
2.045	0.5	176.127	25.7041
2.045	0.6	188.374	27.3745
2.045	0.7	213.884	30.9985
2.045	0.8	218.447	31.7057
2.045	0.8999	210.515	30.9043
2.055	-0.9	78.4045	18.8038
2.055	-0.8	46.8242	9.18232
2.055	-0.6999	26.7986	4.76019
2.055	-0.6	25.4012	4.33034
2.055	-0.5	28.2669	4.58471
2.055	-0.3999	37.5921	5.91286
2.055	-0.3	57.5643	8.73469
2.055	-0.2	82.7066	12.435
2.055	-0.1	96.1144	14.3085
2.055	0	126.69	18.848
2.055	0.1	126.864	18.7461
2.055	0.2	130.014	19.1029
2.055	0.3	148.824	21.8744
2.055	0.4	152.733	22.3973
2.055	0.5	169.845	24.762
2.055	0.6	183.239	26.6292
2.055	0.7	210.123	30.5067
2.055	0.8	210.248	30.6389
2.055	0.8962	206.903	30.7059
2.065	-0.9	70.7612	16.7609
2.065	-0.8	51.8592	9.86447
2.065	-0.6998	29.4696	5.08251
2.065	-0.6	23.2631	3.99563
2.065	-0.5	28.273	4.56423
2.065	-0.3999	38.1495	5.96455
2.065	-0.3	53.5802	8.15278
2.065	-0.2	73.9617	11.1905
2.065	-0.1	91.2331	13.6021
2.065	0	116.632	17.3985
2.065	0.1	125.18	18.6524
2.065	0.2	118.717	17.531
2.065	0.3	143.324	21.1305
2.065	0.4	148.765	21.8223
2.065	0.5	164.537	24.0594
2.065	0.6	182.524	26.5637
2.065	0.7	209.783	30.4644
2.065	0.7999	210.698	30.6469
2.065	0.8968	210.856	31.3767
2.075	-1	10.1275	23.7881
2.075	-0.9	69.2203	16.7636
2.075	-0.8	50.8229	9.29093
2.075	-0.7001	30.4323	5.22528
2.075	-0.5999	24.8459	4.2112
2.075	-0.5	27.5286	4.41264
2.075	-0.3999	35.1155	5.44516
2.075	-0.3	48.8873	7.49958
2.075	-0.2	70.4972	10.7278
2.075	-0.1	85.8911	12.902
2.075	0	107.223	16.1116
2.075	0.1	116.069	17.2559
2.075	0.2	123.071	18.1049
2.075	0.3	135.123	19.9014
2.075	0.4	145.453	21.3528
2.075	0.5	154.787	22.6408
2.075	0.6	179.037	26.1071
2.075	0.7	202.755	29.5228
2.075	0.8	209.037	30.4201
2.075	0.897	198.737	29.3729
2.085	-0.9	84.632	20.3583
2.085	-0.8	56.0441	10.4706
2.085	-0.6998	36.4749	6.18236
2.085	-0.5994	24.6521	4.34628
2.085	-0.5	26.5241	4.32851
2.085	-0.3999	36.1628	5.69258
2.085	-0.3	49.9019	7.65572
2.085	-0.2	69.5463	10.5971
2.085	-0.1	87.8272	13.266
2.085	0	96.3083	14.6521
2.085	0.1	113.239	16.915
2.085	0.2	131.935	19.4592
2.085	0.3	140.759	20.8156
2.085	0.4	146.303	21.5089
2.085	0.5	160.143	23.4803
2.085	0.6	190.703	27.8709
2.085	0.7	203.153	29.6553
2.085	0.8	218.249	32.0436
2.085	0.8961	216.21	32.3502
2.095	-0.9	60.9304	13.8978
2.095	-0.8	60.1976	11.3778
2.095	-0.6993	38.1552	6.57557
2.095	-0.6	28.5634	4.8049
2.095	-0.5	28.0179	4.55383
2.095	-0.3999	34.996	5.54405
2.095	-0.3	47.0695	7.23938
2.095	-0.2	61.9736	9.48532
2.095	-0.1	78.5076	11.9605
2.095	0	99.4796	15.0381
2.095	0.1	115.126	17.1238
2.095	0.2	111.41	16.5237
2.095	0.3	120.473	17.8368
2.095	0.4	136.588	20.0472
2.095	0.5	158.392	23.2205
2.095	0.6	188.332	27.4786
2.095	0.6999	192.944	28.2634
2.095	0.8	206.156	30.24
2.095	0.8958	204.79	30.8392
2.105	-0.9	75.962	17.1864
2.105	-0.8	55.6711	10.3848
2.105	-0.7	35.3198	6.29342
2.105	-0.6	24.7785	4.36952
2.105	-0.5	23.6137	4.02226
2.105	-0.3999	29.4867	4.74623
2.105	-0.3	40.3852	6.36443
2.105	-0.1999	56.7061	8.78405
2.105	-0.1	75.1287	11.3107
2.105	0	93.3944	14.2254
2.105	0.1	96.9511	14.4546
2.105	0.2	100.895	14.9578
2.105	0.3	118.309	17.5174
2.105	0.4	134.732	19.8357
2.105	0.4999	149.159	21.842
2.105	0.6	168.142	24.6123
2.105	0.7	192.494	28.1406
2.105	0.8	202.132	29.6163
2.105	0.8961	186.554	27.998
2.115	-0.9	65.225	15.4049
2.115	-0.8	51.0361	9.51062
2.115	-0.6999	39.9427	7.30413
2.115	-0.6	27.8845	5.07907
2.115	-0.5	25.0767	4.21792
2.115	-0.3999	29.4417	4.87295
2.115	-0.2999	40.0341	6.32283
2.115	-0.1999	54.5249	8.52423
2.115	-0.1	74.651	11.3542
2.115	0	85.8747	13.0475
2.115	0.1	98.7291	14.8078
2.115	0.2	106.627	15.82
2.115	0.3	121.506	18.0773
2.115	0.4	127.27	18.79
2.115	0.5	151.809	22.3306
2.115	0.6	168.956	24.8091
2.115	0.7	195.489	28.702
2.115	0.8	191.935	28.2099
2.115	0.8963	193.249	29.1175
2.125	-1	96.092	173.144
2.125	-0.9	63.9776	14.483
2.125	-0.8	58.6869	10.3413
2.125	-0.6991	38.48	6.82398
2.125	-0.6	31.4297	5.47801
2.125	-0.5	24.7011	4.16479
2.125	-0.3999	28.9609	4.78524
2.125	-0.2999	38.8911	6.1335
2.125	-0.1999	52.0949	8.01481
2.125	-0.1	63.4802	9.60306
2.125	0	80.9141	12.3642
2.125	0.1	89.0368	13.3221
2.125	0.2	95.2437	14.1711
2.125	0.3	108.352	16.082
2.125	0.4	118.075	17.4398
2.125	0.5	143.867	21.139
2.125	0.6	161.526	23.6655
2.125	0.7	183.997	27.0187
2.125	0.8	185.293	27.2556
2.125	0.8961	178.449	27.0225
2.135	-0.9	65.4248	15.1723
2.135	-0.8	54.3222	10.0505
2.135	-0.6995	37.2169	6.33564
2.135	-0.6	27.972	4.86813
2.135	-0.5	22.8451	3.90158
2.135	-0.3999	25.9382	4.2592
2.135	-0.3	34.0246	5.41727
2.135	-0.2	49.2412	7.70619
2.135	-0.1	59.3566	9.07616
