1.7250   1.8000   0.8493    0.9500   26.596   4.018     2.412    4.418    -3.735    7.396    -7.707   14.669
1.7750   1.8000   0.8380   -0.7750   11.699   2.098    -0.511    2.125    -7.618    4.022     1.081    7.365
1.7750   1.8000   0.8380   -0.5250   20.166   1.978    -0.296    2.213    -9.096    3.835    10.678    6.915
1.7750   1.8000   0.8380   -0.3000   29.151   2.298    -2.119    2.547   -17.004    4.541     7.781    8.390
1.7750   1.8000   0.8380   -0.1000   22.599   2.282     1.294    2.891    -2.749    4.666    13.324    7.267
1.7750   1.8000   0.8380    0.1000   29.589   2.569    -2.335    3.008    -6.983    4.970     2.532    8.539
1.7750   1.8000   0.8380    0.3000   26.785   2.762    -2.240    3.166    -0.645    5.036    -0.458    7.968
1.7750   1.8000   0.8380    0.5000   29.365   2.856    -1.803    2.760    -2.682    5.117    -4.769    8.440
1.7750   1.8000   0.8380    0.6750   41.589   3.070    -0.434    3.255     1.271    5.651     8.186   10.539
1.7750   1.8000   0.8380    0.8250   41.308   2.762     1.467    3.130     1.540    5.182     0.580   10.019
1.7750   1.8000   0.8380    0.9500   28.304   3.632     2.547    4.298     4.741    6.823     4.328   12.228
1.8250   1.8000   0.8250   -0.7750   17.230   2.555     3.377    3.315    -2.538    4.733     9.100    7.984
1.8250   1.8000   0.8250   -0.5250   19.812   2.127     3.666    2.927    -7.450    4.198    -1.000    6.239
1.8250   1.8000   0.8250   -0.3000   37.003   2.865     7.777    4.077   -15.883    5.772    -7.460    7.750
1.8250   1.8000   0.8250   -0.1000   45.611   2.451    -5.540    2.975   -13.692    4.894    -4.826    7.974
1.8250   1.8000   0.8250    0.1000   50.326   2.500     0.276    2.965   -10.932    4.897    10.586    8.113
1.8250   1.8000   0.8250    0.3000   50.443   2.801    -1.586    3.428    -8.727    5.557     8.941    8.874
1.8250   1.8000   0.8250    0.5000   54.827   3.342    -6.628    3.763   -12.065    6.383     8.889   10.823
1.8250   1.8000   0.8250    0.6750   46.043   3.397    -9.308    3.384    -3.921    6.358    -8.872    9.778
1.8250   1.8000   0.8250    0.8250   41.922   2.656    -2.395    2.970    -1.916    5.054     6.218    9.753
1.8250   1.8000   0.8250    0.9500   49.626   3.454     3.942    4.014     0.400    6.588    -0.262   12.640
1.8750   1.8000   0.8128   -0.7750    9.084   1.862     1.545    1.998    -4.997    3.484     2.409    6.390
1.8750   1.8000   0.8128   -0.5250   21.604   1.807     5.580    2.114    -8.396    3.331     1.439    5.614
1.8750   1.8000   0.8128   -0.3000   37.703   2.494     7.683    3.295   -13.527    4.880     1.931    7.495
1.8750   1.8000   0.8128   -0.1000   48.185   2.749     2.348    3.853   -19.607    5.689    -7.583    7.799
1.8750   1.8000   0.8128    0.1000   59.340   2.563    -6.746    3.206   -22.593    5.205    -2.097    8.432
1.8750   1.8000   0.8128    0.3000   56.455   2.498    -4.001    3.263    -5.812    5.265    -0.640    8.060
1.8750   1.8000   0.8128    0.5000   53.927   2.811    -6.553    3.490   -12.170    5.708    -3.353    8.998
1.8750   1.8000   0.8128    0.6750   41.248   3.373    -2.689    3.646    -2.157    6.206    -1.380    9.571
1.8750   1.8000   0.8128    0.8250   37.447   2.610    -4.596    2.949     0.841    5.026    -1.100    8.829
1.8750   1.8000   0.8128    0.9500   42.417   3.133    -2.014    3.660    -4.177    6.046    13.190   11.754
1.9250   1.8000   0.7996   -0.7750   10.176   1.617     3.079    1.920    -4.079    3.082     2.234    5.339
1.9250   1.8000   0.7996   -0.5250   20.921   1.530     6.025    1.595   -13.603    2.883     2.635    4.787
1.9250   1.8000   0.7996   -0.3000   26.143   1.679    -0.606    1.808   -15.367    3.294    -0.689    5.823
1.9250   1.8000   0.7996   -0.1000   43.889   2.301     3.817    3.006   -11.698    4.599     1.473    7.285
1.9250   1.8000   0.7996    0.1000   44.402   2.441    -2.914    3.593    -9.428    5.261     8.014    6.602
1.9250   1.8000   0.7996    0.3000   41.583   2.058    -5.096    2.719    -7.001    4.322    -0.484    6.597
1.9250   1.8000   0.7996    0.5000   40.766   2.229    -2.747    2.956    -2.663    4.727     4.450    7.046
1.9250   1.8000   0.7996    0.6750   40.019   3.137    -3.822    3.691    -1.603    5.966    13.265    9.226
1.9250   1.8000   0.7996    0.8250   32.714   2.471    -5.118    2.668    -1.511    4.857     8.603    8.435
1.9250   1.8000   0.7996    0.9500   37.389   2.926    -2.615    3.468    -2.922    5.755    -1.939   10.812
1.9750   1.8000   0.7836   -0.7750   10.675   1.362    -1.240    1.724     1.124    2.697     4.099    4.441
1.9750   1.8000   0.7836   -0.5250   11.300   1.092     3.467    1.270    -4.071    2.045     1.554    3.537
1.9750   1.8000   0.7836   -0.3000   17.448   1.333    -1.609    1.483    -7.785    2.672     2.639    4.609
1.9750   1.8000   0.7836   -0.1000   26.854   1.662     3.365    2.129    -4.591    3.378     2.675    5.435
1.9750   1.8000   0.7836    0.1000   28.620   1.970    -0.964    2.813    -6.064    4.150     1.793    5.671
1.9750   1.8000   0.7836    0.3000   34.674   2.034    -6.145    2.850    -0.850    4.329    -1.077    5.733
1.9750   1.8000   0.7836    0.5000   40.492   2.039    -4.407    2.724     5.704    4.303    -2.579    6.252
1.9750   1.8000   0.7836    0.6750   37.591   2.894    -5.569    3.908     3.253    6.006     2.261    8.125
1.9750   1.8000   0.7836    0.8250   40.048   2.738    -7.451    3.034     0.686    5.426     1.328    8.903
1.9750   1.8000   0.7836    0.9500   56.416   3.117    -7.195    3.765     4.022    6.266    14.136   10.851
2.0250   1.8000   0.7683   -0.7750    5.891   1.049    -1.036    1.334    -0.180    2.140     0.862    3.583
2.0250   1.8000   0.7683   -0.5250    4.777   0.740     1.368    0.905    -0.781    1.403     1.487    2.290
2.0250   1.8000   0.7683   -0.3000    7.986   0.920    -0.113    1.031    -3.874    1.875     0.227    3.202
2.0250   1.8000   0.7683   -0.1000   12.308   1.141     0.710    1.359    -2.927    2.297    -0.143    3.773
2.0250   1.8000   0.7683    0.1000   18.887   1.462    -0.850    1.886    -3.275    2.943    -0.551    4.425
2.0250   1.8000   0.7683    0.3000   25.352   1.736    -5.978    2.542     0.918    3.798    -3.065    4.676
2.0250   1.8000   0.7683    0.5000   33.235   1.770    -4.600    2.444     1.530    3.854    -0.093    5.542
2.0250   1.8000   0.7683    0.6750   39.436   2.588    -6.625    3.439    -0.158    5.435     2.089    7.807
2.0250   1.8000   0.7683    0.8250   40.361   2.829    -4.050    3.514    13.194    5.511     3.777    7.055
2.0250   1.8000   0.7683    0.9500   67.573   3.160    -8.358    3.832     5.265    6.446     8.209   11.165
2.0750   1.8000   0.7489   -0.7750    4.295   0.823     0.503    1.107     1.312    1.653     1.326    2.389
2.0750   1.8000   0.7489   -0.5250    2.766   0.553     0.747    0.706     0.168    1.070     1.584    1.512
2.0750   1.8000   0.7489   -0.3000    4.155   0.739     0.186    0.896    -1.131    1.525     0.879    2.317
2.0750   1.8000   0.7489   -0.1000    9.414   0.954    -1.426    1.112    -3.096    2.001    -3.090    3.264
2.0750   1.8000   0.7489    0.1000   13.520   1.186    -2.135    1.550    -1.229    2.488    -3.318    3.664
2.0750   1.8000   0.7489    0.3000   20.685   1.592    -6.510    2.340    -1.963    3.567    -1.557    4.380
2.0750   1.8000   0.7489    0.5000   27.832   1.671    -7.879    2.339    -2.209    3.676     3.153    5.182
2.0750   1.8000   0.7489    0.6750   28.186   2.159    -6.376    3.022     6.334    4.694     1.699    5.904
2.0750   1.8000   0.7489    0.8250   36.791   2.891    -8.123    3.509     3.874    5.705     1.468    8.105
2.0750   1.8000   0.7489    0.9500   58.406   2.983    -8.038    3.647     4.464    6.228    -2.881   10.521
2.1250   1.8000   0.7287   -0.7750    4.425   0.818     0.429    1.086     0.371    1.723    -0.876    2.646
2.1250   1.8000   0.7287   -0.5250    1.727   0.469     0.242    0.597    -0.212    0.980     0.089    1.445
2.1250   1.8000   0.7287   -0.3000    3.406   0.716    -0.470    0.920    -0.202    1.547     0.609    2.324
2.1250   1.8000   0.7287   -0.1000    5.654   0.824     1.124    1.095     0.169    1.734    -0.058    2.340
2.1250   1.8000   0.7287    0.1000   10.875   1.034    -1.572    1.403     0.559    2.259    -0.971    3.086
2.1250   1.8000   0.7287    0.3000   13.781   1.320    -2.808    1.897    -1.444    2.951     0.432    3.822
2.1250   1.8000   0.7287    0.5000   16.800   1.624    -2.411    2.491     1.617    3.783     0.865    4.104
2.1250   1.8000   0.7287    0.6750   23.003   2.050    -3.402    2.866     1.039    4.541     5.921    5.848
2.1250   1.8000   0.7287    0.8250   24.940   2.977    -4.484    4.028     2.122    6.134     1.095    7.616
2.1250   1.8000   0.7287    0.9500   45.220   2.972    -3.723    3.719     0.998    6.411     9.374   10.383
2.1750   1.8000   0.7042   -0.7750    4.541   0.729     0.279    0.988    -0.486    1.616     1.486    2.413
2.1750   1.8000   0.7042   -0.5250    3.572   0.549    -0.232    0.732    -0.055    1.226     0.072    1.783
2.1750   1.8000   0.7042   -0.3000    3.434   0.673    -0.319    0.915     0.276    1.496     1.059    2.097
2.1750   1.8000   0.7042   -0.1000    4.808   0.768    -0.877    0.955    -1.397    1.714    -1.373    2.514
2.1750   1.8000   0.7042    0.1000    9.832   1.017    -2.249    1.356    -0.658    2.269    -2.298    3.238
2.1750   1.8000   0.7042    0.3000   10.841   1.210    -1.372    1.672    -1.760    2.678     1.667    3.714
2.1750   1.8000   0.7042    0.5000   15.196   1.764    -2.273    2.795     0.271    4.205     0.114    4.181
2.1750   1.8000   0.7042    0.6750   14.648   1.904    -0.529    2.790    -0.530    4.403     0.765    5.338
2.1750   1.8000   0.7042    0.8250   24.623   3.357    -4.392    4.683     0.395    7.056    -0.364    8.619
2.1750   1.8000   0.7042    0.9500   34.631   3.056    -3.635    4.012     3.585    6.823     4.066   10.177
2.2250   1.8000   0.6791   -0.7750    4.687   0.684    -0.310    0.996     1.838    1.579     0.666    1.972
2.2250   1.8000   0.6791   -0.5250    4.310   0.531     0.635    0.759     1.527    1.190     0.339    1.659
2.2250   1.8000   0.6791   -0.3000    3.566   0.637     0.339    0.910     0.935    1.442    -0.193    1.897
2.2250   1.8000   0.6791   -0.1000    3.838   0.677    -0.982    0.951     0.613    1.565    -0.523    2.046
2.2250   1.8000   0.6791    0.1000   10.043   0.964    -1.170    1.377     3.226    2.220    -0.388    2.918
2.2250   1.8000   0.6791    0.3000    9.197   1.096    -1.334    1.592     1.025    2.553    -0.016    3.146
2.2250   1.8000   0.6791    0.5000   11.283   1.653    -1.240    2.641    -1.499    3.964     2.709    4.025
2.2250   1.8000   0.6791    0.6750   15.278   1.970    -2.743    3.040    -4.022    4.931     4.188    5.776
2.2250   1.8000   0.6791    0.8250   26.659   3.626     1.790    5.409     8.530    7.407    -1.894    7.838
2.2250   1.8000   0.6791    0.9500   36.924   3.256    -2.022    4.435     2.910    7.515     2.615   10.461
2.2750   1.8000   0.6516   -0.7750    3.763   0.556     0.122    0.789    -0.177    1.335    -0.669    1.793
2.2750   1.8000   0.6516   -0.5250    3.012   0.435    -0.558    0.606     0.009    1.060     1.433    1.447
2.2750   1.8000   0.6516   -0.3000    2.366   0.526    -0.496    0.768     0.501    1.286    -0.578    1.558
2.2750   1.8000   0.6516   -0.1000    2.920   0.632    -0.340    0.891    -0.376    1.531     0.520    2.001
2.2750   1.8000   0.6516    0.1000    5.164   0.778    -0.405    1.137     1.659    1.864    -0.482    2.314
2.2750   1.8000   0.6516    0.3000    8.003   1.010    -1.808    1.479     0.870    2.438    -0.430    3.021
2.2750   1.8000   0.6516    0.5000    9.508   1.407    -2.641    2.228    -2.690    3.472     1.861    3.742
2.2750   1.8000   0.6516    0.6750   17.389   1.996    -3.776    3.288    -4.149    5.299     6.494    5.626
2.2750   1.8000   0.6516    0.8250   28.658   3.069    -8.796    4.738    -1.726    7.640     3.365    8.081
2.2750   1.8000   0.6516    0.9500   56.386   3.790    -2.529    5.141    -1.268    8.938     1.269   12.437
2.3250   1.8000   0.6210   -0.7750    2.615   0.504    -0.164    0.763     0.374    1.275     0.226    1.523
2.3250   1.8000   0.6210   -0.5250    2.187   0.412     0.482    0.624     0.831    0.997    -1.113    1.162
2.3250   1.8000   0.6210   -0.3000    2.477   0.489    -0.479    0.732     0.588    1.242    -1.171    1.459
2.3250   1.8000   0.6210   -0.1000    2.930   0.561    -0.633    0.814    -0.197    1.427     0.379    1.754
2.3250   1.8000   0.6210    0.1000    3.351   0.630    -0.752    0.962     1.004    1.613    -0.521    1.793
2.3250   1.8000   0.6210    0.3000    6.600   0.903    -1.515    1.344    -0.052    2.285    -0.482    2.747
2.3250   1.8000   0.6210    0.5000   10.258   1.298    -2.949    1.946    -6.501    3.273     2.293    3.890
2.3250   1.8000   0.6210    0.6750   17.844   2.229    -2.119    3.798    -5.963    5.992     2.646    5.984
2.3250   1.8000   0.6210    0.8250   34.089   2.988   -12.766    4.240   -18.203    7.626     5.358    8.952
2.3250   1.8000   0.6210    0.9500   52.880   3.975    -8.840    5.225   -10.067    9.867     2.471   13.386
2.3750   1.8000   0.5907   -0.7750    1.679   0.390     0.123    0.622     0.063    1.074    -0.248    1.185
2.3750   1.8000   0.5907   -0.5250    2.056   0.414     0.363    0.637     0.235    1.080     0.844    1.334
2.3750   1.8000   0.5907   -0.3000    1.394   0.396    -0.514    0.577    -0.525    1.082    -1.243    1.298
2.3750   1.8000   0.5907   -0.1000    1.558   0.474    -0.371    0.722     0.047    1.263    -0.476    1.533
2.3750   1.8000   0.5907    0.1000    2.038   0.559    -0.614    0.863     0.490    1.487     0.166    1.708
2.3750   1.8000   0.5907    0.3000    4.813   0.791    -1.027    1.207    -0.477    2.104     1.225    2.488
2.3750   1.8000   0.5907    0.5000    8.055   1.153    -3.065    1.724    -5.138    3.054     3.948    3.621
2.3750   1.8000   0.5907    0.6750   23.389   2.705    -0.171    5.180    -1.629    7.869    -2.418    6.211
2.3750   1.8000   0.5907    0.8250   30.035   2.962    -9.065    4.532   -14.249    7.803     0.761    8.487
2.3750   1.8000   0.5907    0.9500   49.610   4.117   -10.323    5.618    -8.493   10.756     1.093   13.584
2.4250   1.8000   0.5588   -0.7750    2.449   0.407     0.483    0.558    -2.679    1.141    -0.161    1.391
2.4250   1.8000   0.5588   -0.5250    2.245   0.347     0.125    0.563     0.741    0.966    -0.292    1.142
2.4250   1.8000   0.5588   -0.3000    1.784   0.380    -0.619    0.626     0.577    1.093    -0.937    1.097
2.4250   1.8000   0.5588   -0.1000    1.493   0.411    -0.681    0.659     0.208    1.158    -0.080    1.312
2.4250   1.8000   0.5588    0.1000    1.689   0.498    -0.655    0.789     0.008    1.394     0.034    1.554
2.4250   1.8000   0.5588    0.3000    5.361   0.788    -1.213    1.270    -0.045    2.218     2.214    2.480
2.4250   1.8000   0.5588    0.5000    7.019   1.010    -3.673    1.546    -3.779    2.842    -1.026    3.204
2.4250   1.8000   0.5588    0.6750   21.975   2.383    -4.276    4.467    -3.746    6.989    -0.023    5.536
2.4250   1.8000   0.5588    0.8250   28.016   3.006    -5.707    4.906   -11.930    8.270     1.042    8.493
2.4250   1.8000   0.5588    0.9500   44.895   4.358   -13.196    6.240    -7.545   12.143     0.407   14.405
2.4750   1.8000   0.5289   -0.7750    2.354   0.385    -0.039    0.565    -2.349    1.152    -0.217    1.465
2.4750   1.8000   0.5289   -0.5250    1.298   0.257     0.088    0.414    -0.273    0.764     0.537    0.780
2.4750   1.8000   0.5289   -0.3000    0.946   0.292    -0.446    0.497     0.132    0.900     0.630    0.963
2.4750   1.8000   0.5289   -0.1000    0.518   0.312    -0.264    0.513    -0.064    0.949     0.021    1.013
2.4750   1.8000   0.5289    0.1000    1.947   0.428    -0.818    0.734     0.145    1.320     0.623    1.374
2.4750   1.8000   0.5289    0.3000    1.931   0.587    -0.161    0.985     0.132    1.734     0.609    1.750
2.4750   1.8000   0.5289    0.5000    8.971   1.077    -0.701    1.755    -4.259    3.112    -1.150    3.329
2.4750   1.8000   0.5289    0.6750   18.552   2.251    -2.810    4.213    -9.589    6.643     2.403    5.788
2.4750   1.8000   0.5289    0.8250   26.883   2.679    -9.582    4.604   -15.001    8.027     1.122    7.971
2.4750   1.8000   0.5289    0.9500   48.954   4.582   -14.720    6.217   -20.773   13.299     2.687   14.878
2.5250   1.8000   0.4983   -0.7750    1.773   0.312     0.338    0.521    -0.992    0.986    -0.711    0.968
2.5250   1.8000   0.4983   -0.5250    1.849   0.287     0.133    0.501     0.282    0.903     0.841    0.964
2.5250   1.8000   0.4983   -0.3000    0.208   0.201     0.009    0.361     0.050    0.632     0.073    0.513
2.5250   1.8000   0.4983   -0.1000    0.947   0.304    -0.775    0.529     0.186    0.925    -0.232    0.855
2.5250   1.8000   0.4983    0.1000    0.077   0.229    -0.023    0.394    -0.003    0.725    -0.025    0.767
2.5250   1.8000   0.4983    0.3000    2.415   0.566    -1.420    0.985     0.078    1.766     0.115    1.765
2.5250   1.8000   0.4983    0.5000    4.437   0.773    -3.079    1.205    -2.677    2.457     1.756    2.424
2.5250   1.8000   0.4983    0.6750   11.781   1.723    -5.065    3.137   -11.518    5.409     6.111    5.100
2.5250   1.8000   0.4983    0.8250   33.001   3.549    -0.658    7.257    -5.724   11.051     2.022    8.061
2.5250   1.8000   0.4983    0.9500   53.557   4.523   -24.269    6.630    -8.121   14.001    -4.395   15.207
2.5750   1.8000   0.4658   -0.7750    0.757   0.240     0.546    0.396    -0.496    0.751     0.011    0.763
2.5750   1.8000   0.4658   -0.5250    0.602   0.200     0.284    0.380     0.810    0.640    -0.135    0.429
2.5750   1.8000   0.4658   -0.3000    1.149   0.267    -0.364    0.500     0.557    0.902    -0.356    0.752
2.5750   1.8000   0.4658   -0.1000    0.154   0.194    -0.114    0.394     0.243    0.700    -0.091    0.370
2.5750   1.8000   0.4658    0.1000    0.228   0.275    -0.150    0.520     0.233    0.898     0.077    0.596
2.5750   1.8000   0.4658    0.3000    0.812   0.428    -0.292    0.783     0.145    1.442     0.038    1.281
2.5750   1.8000   0.4658    0.5000    4.196   0.795    -0.972    1.402    -1.377    2.653    -0.632    2.485
2.5750   1.8000   0.4658    0.6750   11.305   1.948    -2.288    3.840    -6.619    6.113     0.755    4.762
2.5750   1.8000   0.4658    0.8250   27.930   4.352    -0.958   10.734    -4.801   16.374     0.780    7.342
2.5750   1.8000   0.4658    0.9500   42.871   4.753   -16.780    7.153   -20.029   15.759     8.530   16.491
1.6950   2.6000   0.7963   -0.7750    3.427    1.936    0.222   2.356     -2.683    3.941    -4.211    6.168
1.6950   2.6000   0.7963   -0.5250    3.936    1.661    0.441   2.023      0.596    3.176    10.168    5.450
1.6950   2.6000   0.7963   -0.3000    6.800    1.945   -1.775   2.378      0.843    3.841   -10.851    7.554
1.6950   2.6000   0.7963   -0.1000    9.835    3.294    1.319   4.019     -1.415    6.045     2.420   13.174
1.6950   2.6000   0.7963    0.1000    7.990    2.487    1.854   3.199      3.179    4.790    -3.883    9.141
1.6950   2.6000   0.7963    0.3000    5.286    2.016    1.666   2.410     -0.774    4.127     1.199    7.111
1.6950   2.6000   0.7963    0.5000    4.327    2.137    0.782   2.752      1.378    4.090     0.228    6.551
1.6950   2.6000   0.7963    0.6750    1.943    2.884    0.687   3.809      1.644    5.287     0.257    6.924
1.6950   2.6000   0.7963    0.8250    0.194    3.406    0.033   4.354      0.017    6.811     0.523   11.998
1.6950   2.6000   0.7963    0.9500    3.032    3.801   -0.514   4.989      1.487    7.471    -4.162   10.324
1.7250   2.6000   0.7804   -0.7750    4.375    0.852   -1.172   1.068      2.310    1.701     1.859    2.502
1.7250   2.6000   0.7804   -0.5250   13.312    1.444    3.284   1.653     -3.160    2.722   -12.227    4.942
1.7250   2.6000   0.7804   -0.3000   16.187    1.696    3.243   2.104      2.189    3.248    -0.277    5.629
1.7250   2.6000   0.7804   -0.1000    9.976    1.435    2.226   1.747      1.863    2.743    -1.838    4.668
1.7250   2.6000   0.7804    0.1000    9.986    1.393    0.732   1.589     -0.916    2.803    -0.965    4.439
1.7250   2.6000   0.7804    0.3000    9.677    1.492   -0.483   1.652     -0.491    2.972     3.153    6.076
1.7250   2.6000   0.7804    0.5000   11.621    1.589    1.322   1.746     -1.516    3.151    -1.798    6.681
1.7250   2.6000   0.7804    0.6750   12.589    1.709   -1.116   2.042      1.026    3.486     3.927    6.830
1.7250   2.6000   0.7804    0.8250   16.070    1.953    0.857   2.175     -3.867    3.914     7.275    8.609
1.7250   2.6000   0.7804    0.9500   14.458    2.571    4.505   3.295      4.745    5.130    -9.147    9.243
1.7750   2.6000   0.7650   -0.7750    5.573    1.340    1.055   1.679     -2.032    2.759    -0.414    4.338
1.7750   2.6000   0.7650   -0.5250   11.706    1.349    1.785   1.586     -6.249    2.741     3.564    4.642
1.7750   2.6000   0.7650   -0.3000   15.284    1.493    0.153   1.832     -6.047    3.150    -6.321    5.241
1.7750   2.6000   0.7650   -0.1000   13.125    1.558   -2.029   1.906     -1.747    3.225     4.519    5.530
1.7750   2.6000   0.7650    0.1000   16.004    1.744   -0.165   2.307      0.918    3.678    -2.814    5.472
1.7750   2.6000   0.7650    0.3000   17.264    1.914   -2.987   2.005     -5.989    3.873     6.879    7.053
1.7750   2.6000   0.7650    0.5000   17.318    1.791   -0.091   1.996     -2.018    3.570    -1.851    6.541
1.7750   2.6000   0.7650    0.6750   22.031    1.946    2.267   2.253     -1.852    3.969    -2.027    7.367
1.7750   2.6000   0.7650    0.8250   25.277    2.015    0.126   2.251     -5.172    4.128     2.841    8.178
1.7750   2.6000   0.7650    0.9500   16.806    2.482    4.030   3.081      1.298    5.025     1.554    9.107
1.8250   2.6000   0.7481   -0.7750    6.919    1.278   -0.319   1.732     -3.175    2.817     3.315    4.463
1.8250   2.6000   0.7481   -0.5250   10.885    1.272    1.296   1.741     -3.678    2.713     1.476    4.110
1.8250   2.6000   0.7481   -0.3000   20.480    1.576   -0.307   2.136     -5.731    3.441    -6.934    5.568
1.8250   2.6000   0.7481   -0.1000   24.966    1.622   -1.218   2.123     -6.180    3.554     3.594    5.643
1.8250   2.6000   0.7481    0.1000   27.651    1.748    0.952   2.375     -1.757    3.875    -1.826    5.997
1.8250   2.6000   0.7481    0.3000   27.115    2.018   -2.032   2.682     -5.995    4.361     1.952    6.717
1.8250   2.6000   0.7481    0.5000   25.602    2.006   -0.839   2.353     -7.273    4.114    -3.997    6.503
1.8250   2.6000   0.7481    0.6750   31.655    2.396   -0.282   2.744     -0.287    4.898     6.762    8.520
1.8250   2.6000   0.7481    0.8250   24.327    1.873   -0.201   2.227     -0.784    3.904    -5.546    6.956
1.8250   2.6000   0.7481    0.9500   28.905    2.471   -1.494   3.073     -0.801    5.187     0.535    9.478
1.8750   2.6000   0.7306   -0.7750    4.827    1.396    1.635   2.037     -0.849    2.844     0.780    3.915
1.8750   2.6000   0.7306   -0.5250   12.355    1.311    2.696   1.802     -6.915    2.890     0.855    4.450
1.8750   2.6000   0.7306   -0.3000   16.540    1.518    1.496   2.209     -8.593    3.364     3.322    4.708
1.8750   2.6000   0.7306   -0.1000   25.942    1.722    0.274   2.439    -14.885    3.961     4.556    6.136
1.8750   2.6000   0.7306    0.1000   28.090    1.531   -4.785   1.947    -11.118    3.382     2.285    5.521
1.8750   2.6000   0.7306    0.3000   26.262    1.631   -5.434   2.135     -4.967    3.592     2.321    5.553
1.8750   2.6000   0.7306    0.5000   30.470    2.095   -2.219   2.797     -3.726    4.506     1.425    6.826
1.8750   2.6000   0.7306    0.6750   20.882    1.973   -1.886   2.294     -3.302    4.204    -2.243    6.196
1.8750   2.6000   0.7306    0.8250   23.918    1.940   -3.851   2.201     -3.560    4.181     2.933    7.331
1.8750   2.6000   0.7306    0.9500   24.200    2.298   -2.471   2.793     -3.815    4.941     1.968    9.012
1.9250   2.6000   0.7140   -0.7750    6.321    1.166    2.771   1.513     -2.040    2.355     0.606    3.921
1.9250   2.6000   0.7140   -0.5250   10.822    0.989    2.147   1.261     -4.125    2.118    -0.083    3.478
1.9250   2.6000   0.7140   -0.3000   16.397    1.329    2.028   1.831     -5.556    2.933    10.280    4.406
1.9250   2.6000   0.7140   -0.1000   18.818    1.431   -1.860   2.085     -8.065    3.215     1.667    4.452
1.9250   2.6000   0.7140    0.1000   26.136    1.617   -0.095   2.374     -2.910    3.649    -0.733    4.930
1.9250   2.6000   0.7140    0.3000   26.210    1.548   -0.618   2.158     -2.724    3.579     1.815    5.419
1.9250   2.6000   0.7140    0.5000   23.916    1.743   -1.604   2.394     -2.859    3.879     1.133    5.773
1.9250   2.6000   0.7140    0.6750   26.900    2.353   -0.707   3.138      4.287    4.917    -4.582    7.115
1.9250   2.6000   0.7140    0.8250   20.513    1.788   -2.921   2.209      3.743    3.913     3.066    6.097
1.9250   2.6000   0.7140    0.9500   23.260    2.295   -2.241   2.858      0.609    5.047    -1.742    8.958
1.9750   2.6000   0.6971   -0.7750    5.798    0.883   -0.429   1.110     -1.258    1.966    -0.023    3.105
1.9750   2.6000   0.6971   -0.5250    6.295    0.725    1.187   0.892     -4.182    1.653    -2.540    2.626
1.9750   2.6000   0.6971   -0.3000   10.015    0.962    0.601   1.276     -2.217    2.142    -0.121    3.298
1.9750   2.6000   0.6971   -0.1000   15.460    1.261    0.352   1.833     -1.148    2.794    -2.065    3.728
1.9750   2.6000   0.6971    0.1000   17.604    1.506    0.005   2.367      2.750    3.482    -1.249    3.925
1.9750   2.6000   0.6971    0.3000   19.888    1.368   -0.937   2.072      4.861    3.221    -2.360    4.011
1.9750   2.6000   0.6971    0.5000   21.428    1.505   -0.278   2.164      0.735    3.420    -1.388    4.755
1.9750   2.6000   0.6971    0.6750   25.271    2.288   -3.215   3.264      3.202    4.988     0.232    6.789
